task_id,param_id,param_name,variance_contribution
9979,imputation,imputation,0.00011301393339420547
9979,shrinking,shrinking,2.0024348195503277e-05
3946,gamma,gamma,0.4367948409243751
3946,complexity / gamma,complexity / gamma,0.11784438385678048
3946,complexity,complexity,0.026979456244519636
3946,coef0 / gamma,coef0 / gamma,0.06866292045410388
3946,gamma / tol,gamma / tol,0.06288073948993647
3946,coef0,coef0,0.05576849418650848
3946,tol,tol,0.02519995183247429
3946,imputation,imputation,0.0030958245145040445
3946,shrinking,shrinking,0.0006657185576612903
9952,gamma,gamma,0.6359912673038244
9952,complexity / gamma,complexity / gamma,0.08067894341874693
9952,complexity,complexity,0.04593567912349922
9952,coef0 / gamma,coef0 / gamma,0.05455161979925027
9952,gamma / tol,gamma / tol,0.012160788278340679
9952,coef0,coef0,0.0369828232419664
9952,tol,tol,0.007384023371513097
9952,imputation,imputation,0.0007497022236052828
9952,shrinking,shrinking,0.0001756051717116955
45,gamma,gamma,0.9669774810082973
45,complexity / gamma,complexity / gamma,0.01319104875107402
45,complexity,complexity,0.009446167682477196
45,coef0 / gamma,coef0 / gamma,0.0012505472643108417
45,gamma / tol,gamma / tol,0.001936123656139949
45,coef0,coef0,0.0004741905883378262
45,tol,tol,0.00022296202430414612
45,imputation,imputation,9.449830783104265e-05
45,shrinking,shrinking,7.850328592275459e-06
9977,gamma,gamma,0.8979551679377826
9977,complexity / gamma,complexity / gamma,0.028523227199838463
9977,complexity,complexity,0.03124947462196883
9977,coef0 / gamma,coef0 / gamma,0.014582100160163924
9977,gamma / tol,gamma / tol,0.004125912918555659
9977,coef0,coef0,0.01286630049730183
9977,tol,tol,7.207050603444238e-05
9977,imputation,imputation,3.61628620146963e-05
9977,shrinking,shrinking,8.778806748958527e-06
9964,gamma,gamma,0.8260199597455805
9964,complexity / gamma,complexity / gamma,0.07066139005150596
9964,complexity,complexity,0.045821413533355615
9964,coef0 / gamma,coef0 / gamma,0.01269539746102255
9964,gamma / tol,gamma / tol,0.003543729835952073
9964,coef0,coef0,0.009178929692354596
9964,tol,tol,0.0008513857311016695
9964,imputation,imputation,0.0004019041844422987
9964,shrinking,shrinking,0.0010698197955899217
22,gamma,gamma,0.7866559086243358
22,complexity / gamma,complexity / gamma,0.09686532161646821
22,complexity,complexity,0.06643599268144146
22,coef0 / gamma,coef0 / gamma,0.005733314916969379
22,gamma / tol,gamma / tol,0.0034509713407808672
22,coef0,coef0,0.0018165694218733842
22,tol,tol,0.0017177383699763572
22,imputation,imputation,0.0009014180610604121
22,shrinking,shrinking,8.646049600166895e-05
36,gamma,gamma,0.6910496515172179
36,complexity / gamma,complexity / gamma,0.12669422597043956
36,complexity,complexity,0.12220019948105265
36,coef0 / gamma,coef0 / gamma,0.006538378561057434
36,gamma / tol,gamma / tol,0.005055572226312257
36,coef0,coef0,0.0019360226848748711
36,tol,tol,0.0021496945250495374
36,imputation,imputation,0.0010920937209099972
36,shrinking,shrinking,1.7944743842687264e-05
43,gamma,gamma,0.8800151606474163
43,complexity / gamma,complexity / gamma,0.00795260923850205
43,complexity,complexity,0.0010021556136193403
43,coef0 / gamma,coef0 / gamma,0.02746554487558317
43,gamma / tol,gamma / tol,0.018232969409481437
43,coef0,coef0,0.019042927170735795
43,tol,tol,0.01362487405370022
43,imputation,imputation,0.00018898946634738852
43,shrinking,shrinking,0.0002795325404308041
14964,gamma,gamma,0.7144695520419583
14964,complexity / gamma,complexity / gamma,0.04292172546553907
14964,complexity,complexity,0.022202148509088283
14964,coef0 / gamma,coef0 / gamma,0.050668288861851596
14964,gamma / tol,gamma / tol,0.013327310477464074
14964,coef0,coef0,0.030357292933385037
14964,tol,tol,0.004532131095603552
14964,imputation,imputation,0.0005428433569000943
14964,shrinking,shrinking,0.0005793954257048488
53,gamma,gamma,0.6821911443459135
53,complexity / gamma,complexity / gamma,0.17566252575988028
53,complexity,complexity,0.05154695255295868
53,coef0 / gamma,coef0 / gamma,0.009159782301166097
53,gamma / tol,gamma / tol,0.018037395233039655
53,coef0,coef0,0.0031856765315562354
53,tol,tol,0.007709858745614305
53,imputation,imputation,0.0004635561105308945
53,shrinking,shrinking,5.778081444478454e-05
14967,gamma,gamma,0.914237375676588
14967,complexity / gamma,complexity / gamma,0.01274944645540188
14967,complexity,complexity,0.004402241316020251
14967,coef0 / gamma,coef0 / gamma,0.014723647200449053
14967,gamma / tol,gamma / tol,0.010171747556959362
14967,coef0,coef0,0.005679079482559868
14967,tol,tol,0.0019386984768399315
14967,imputation,imputation,0.0008532078956984103
14967,shrinking,shrinking,0.00010105376129910326
14969,gamma,gamma,0.7662471252414862
14969,complexity / gamma,complexity / gamma,0.02177180529228051
14969,complexity,complexity,0.007491221800597295
14969,coef0 / gamma,coef0 / gamma,0.041502656434480034
14969,gamma / tol,gamma / tol,0.033338891011495085
14969,coef0,coef0,0.0351988544699515
14969,tol,tol,0.019388608314462354
14969,imputation,imputation,0.0005096526066238815
14969,shrinking,shrinking,0.00045530328386866946
3889,gamma,gamma,0.759118896561295
3889,complexity / gamma,complexity / gamma,0.02599462520136997
3889,complexity,complexity,0.020901014951145033
3889,coef0 / gamma,coef0 / gamma,0.030937884902119572
3889,gamma / tol,gamma / tol,0.04260252651025974
3889,coef0,coef0,0.03177764929067598
3889,tol,tol,0.022554554488595686
3889,imputation,imputation,0.0006899446226323794
3889,shrinking,shrinking,0.0009967624247259322
9950,gamma,gamma,0.847070300864617
9950,complexity / gamma,complexity / gamma,0.06450428485044124
9950,complexity,complexity,0.019427422681389243
9950,coef0 / gamma,coef0 / gamma,0.013644430836386223
9950,gamma / tol,gamma / tol,0.007905690556639904
9950,coef0,coef0,0.003488342583987337
9950,tol,tol,0.0036344569874997745
9950,imputation,imputation,0.00041616206950656324
9950,shrinking,shrinking,0.00010884642517149028
125920,gamma,gamma,0.21955318004529784
125920,complexity / gamma,complexity / gamma,0.309871829935717
125920,complexity,complexity,0.21138889728436527
125920,coef0 / gamma,coef0 / gamma,0.014919344195365197
125920,gamma / tol,gamma / tol,0.03704097057118669
125920,coef0,coef0,0.007784063282420965
125920,tol,tol,0.02059587299543444
125920,imputation,imputation,0.0025293752206059727
125920,shrinking,shrinking,0.0012308781429612686
3485,gamma,gamma,0.7425506544586116
3485,complexity / gamma,complexity / gamma,0.03442764501432316
3485,complexity,complexity,0.013496661586620976
3485,coef0 / gamma,coef0 / gamma,0.034525392239704966
3485,gamma / tol,gamma / tol,0.02009863065427065
3485,coef0,coef0,0.05576403632740094
3485,tol,tol,0.006045028630838439
3485,imputation,imputation,0.00344733614931075
3485,shrinking,shrinking,8.381968919133882e-05
146606,gamma,gamma,0.6111207362391372
146606,complexity / gamma,complexity / gamma,0.11818258313911068
146606,complexity,complexity,0.037230213344590285
146606,coef0 / gamma,coef0 / gamma,0.06631083372088664
146606,gamma / tol,gamma / tol,0.005233544057166459
146606,coef0,coef0,0.0349826116824939
146606,tol,tol,0.0010845671875966553
146606,imputation,imputation,0.001105710741301154
146606,shrinking,shrinking,1.8687651988145296e-05
3918,gamma,gamma,0.35672825564910343
3918,complexity / gamma,complexity / gamma,0.11852476488909353
3918,complexity,complexity,0.03423496173976272
3918,coef0 / gamma,coef0 / gamma,0.06503974270166923
3918,gamma / tol,gamma / tol,0.07883925396622968
3918,coef0,coef0,0.011468837417722725
3918,tol,tol,0.04048948354275125
3918,imputation,imputation,0.0066588785426715015
3918,shrinking,shrinking,0.002228030660687122
9956,gamma,gamma,0.4277107005740389
9956,complexity / gamma,complexity / gamma,0.20781676676920635
9956,complexity,complexity,0.3100795164945881
9956,coef0 / gamma,coef0 / gamma,0.0032212580472607
9956,gamma / tol,gamma / tol,0.005283668431191937
9956,coef0,coef0,0.002302281974828854
9956,tol,tol,0.0015665797668681898
9956,imputation,imputation,0.0010545899080911026
9956,shrinking,shrinking,0.0003234209126945955
2074,gamma,gamma,0.9232642261731963
2074,complexity / gamma,complexity / gamma,0.01673215920830662
2074,complexity,complexity,0.006860590170273208
2074,coef0 / gamma,coef0 / gamma,0.015920124005559866
2074,gamma / tol,gamma / tol,0.002910487076562795
2074,coef0,coef0,0.012087251033070956
2074,tol,tol,0.0007760090267578183
2074,imputation,imputation,0.00018087086681281526
2074,shrinking,shrinking,0.0007285272427821597
219,gamma,gamma,0.77694168508662
219,complexity / gamma,complexity / gamma,0.08175831983979442
219,complexity,complexity,0.033643905919326034
219,coef0 / gamma,coef0 / gamma,0.02193123970849531
219,gamma / tol,gamma / tol,0.012402508458699337
219,coef0,coef0,0.004805171081775977
219,tol,tol,0.004550583885206514
219,imputation,imputation,0.0007903697062563751
219,shrinking,shrinking,0.0001433206931621274
3512,gamma,gamma,0.7078098076618832
3512,complexity / gamma,complexity / gamma,0.14392486208257582
3512,complexity,complexity,0.10604791645937936
3512,coef0 / gamma,coef0 / gamma,0.005698631394905229
3512,gamma / tol,gamma / tol,0.005089740587935795
3512,coef0,coef0,0.002517545175737425
3512,tol,tol,0.00076276102217773
3512,imputation,imputation,0.000409525777765375
3512,shrinking,shrinking,0.00022568877345464718
3903,gamma,gamma,0.5274566461637284
3903,complexity / gamma,complexity / gamma,0.04369572644940811
3903,complexity,complexity,0.004019043031532927
3903,coef0 / gamma,coef0 / gamma,0.1425736925366745
3903,gamma / tol,gamma / tol,0.018994616607888513
3903,coef0,coef0,0.2095255242466743
3903,tol,tol,0.000569581516792062
3903,imputation,imputation,0.0015744824450059623
3903,shrinking,shrinking,1.3535789511793948e-06
18,gamma,gamma,0.6688634638055984
18,complexity / gamma,complexity / gamma,0.12391890997118771
18,complexity,complexity,0.1187895906433664
18,coef0 / gamma,coef0 / gamma,0.014442716228260877
18,gamma / tol,gamma / tol,0.005994109937339322
18,coef0,coef0,0.0030970241566701737
18,tol,tol,0.004106879232844994
18,imputation,imputation,0.0010686459180797856
18,shrinking,shrinking,0.00012831570393948715
3481,gamma,gamma,0.8742708397960549
3481,complexity / gamma,complexity / gamma,0.04797819327489783
3481,complexity,complexity,0.019731776814035297
3481,coef0 / gamma,coef0 / gamma,0.0038272930439839925
3481,gamma / tol,gamma / tol,0.014059165739149268
3481,coef0,coef0,0.0006451991589294696
3481,tol,tol,0.006666153217325403
3481,imputation,imputation,0.0002689021833276864
3481,shrinking,shrinking,0.0004486171415599116
34538,gamma,gamma,0.894724016788919
34538,complexity / gamma,complexity / gamma,0.015097454419302436
34538,complexity,complexity,0.0026464743460349357
34538,coef0 / gamma,coef0 / gamma,0.025048793367187683
34538,gamma / tol,gamma / tol,0.004221499705049768
34538,coef0,coef0,0.005249502915230013
34538,tol,tol,0.007734487767436062
34538,imputation,imputation,0.0018886942039128168
34538,shrinking,shrinking,0.00012896791964353902
49,gamma,gamma,0.5768266146356409
49,complexity / gamma,complexity / gamma,0.17275882069197146
49,complexity,complexity,0.12381740985433073
49,coef0 / gamma,coef0 / gamma,0.013753043000146459
49,gamma / tol,gamma / tol,0.014466637872894516
49,coef0,coef0,0.011527987335709644
49,tol,tol,0.00852872799867096
49,imputation,imputation,0.0033628487480779914
49,shrinking,shrinking,0.0004804473970268305
3492,gamma,gamma,0.312198127440515
3492,complexity / gamma,complexity / gamma,0.11871639354356156
3492,complexity,complexity,0.05856594277492885
3492,coef0 / gamma,coef0 / gamma,0.1046362150681926
3492,gamma / tol,gamma / tol,0.007763624749232386
3492,coef0,coef0,0.12427431450001152
3492,tol,tol,0.007584023643086227
3492,imputation,imputation,0.014060442054247117
3492,shrinking,shrinking,0.0013030677495585816
9970,gamma,gamma,0.1917011420636943
9970,complexity / gamma,complexity / gamma,0.36598818031873026
9970,complexity,complexity,0.07192592325546175
9970,coef0 / gamma,coef0 / gamma,0.052142168034552294
9970,gamma / tol,gamma / tol,0.0236523026990718
9970,coef0,coef0,0.008569243836725617
9970,tol,tol,0.010658566789361957
9970,imputation,imputation,0.005193581359376192
9970,shrinking,shrinking,0.003180085551814497
14968,gamma,gamma,0.8964094949059506
14968,complexity / gamma,complexity / gamma,0.024403933320157
14968,complexity,complexity,0.009932863284928945
14968,coef0 / gamma,coef0 / gamma,0.017116020801056342
14968,gamma / tol,gamma / tol,0.0113785453277333
14968,coef0,coef0,0.004058366810640795
14968,tol,tol,0.010506226779224307
14968,imputation,imputation,0.0005996884364695604
14968,shrinking,shrinking,2.221446721010135e-05
9954,gamma,gamma,0.4463953738778179
9954,complexity / gamma,complexity / gamma,0.21331071524825507
9954,complexity,complexity,0.29961350840916035
9954,coef0 / gamma,coef0 / gamma,0.0021615287719408127
9954,gamma / tol,gamma / tol,0.004556263812897844
9954,coef0,coef0,0.0010431750870076065
9954,tol,tol,0.0023428973412830336
9954,imputation,imputation,0.0003081291515724724
9954,shrinking,shrinking,0.00015022820181053188
125923,gamma,gamma,0.9375913493213203
125923,complexity / gamma,complexity / gamma,0.007424778552145295
125923,complexity,complexity,0.001695078536008049
125923,coef0 / gamma,coef0 / gamma,0.007136724646486958
125923,gamma / tol,gamma / tol,0.01923184246879255
125923,coef0,coef0,0.0016104251425535215
125923,tol,tol,0.011251824583764568
125923,imputation,imputation,0.00014615737240154453
125923,shrinking,shrinking,3.289160279557967e-05
32,gamma,gamma,0.9091596925717762
32,complexity / gamma,complexity / gamma,0.031502646828571956
32,complexity,complexity,0.017722897879531428
32,coef0 / gamma,coef0 / gamma,0.004813365189984098
32,gamma / tol,gamma / tol,0.01333161568591077
32,coef0,coef0,0.0021823920182426756
32,tol,tol,0.0051289555031079
32,imputation,imputation,9.446861794323725e-05
32,shrinking,shrinking,2.4318766176399922e-05
12,gamma,gamma,0.7124517264948852
12,complexity / gamma,complexity / gamma,0.13466536677826535
12,complexity,complexity,0.05368380101104964
12,coef0 / gamma,coef0 / gamma,0.009558623441985103
12,gamma / tol,gamma / tol,0.025084559141692934
12,coef0,coef0,0.0036774662107549134
12,tol,tol,0.017636329216320752
12,imputation,imputation,0.0005646812042130212
12,shrinking,shrinking,9.685873358225974e-05
14966,gamma,gamma,0.7612899059480589
14966,complexity / gamma,complexity / gamma,0.12974160012721736
14966,complexity,complexity,0.03997570123752441
14966,coef0 / gamma,coef0 / gamma,0.01498362523044161
14966,gamma / tol,gamma / tol,0.007883029372858131
14966,coef0,coef0,0.0029351988948471295
14966,tol,tol,0.008569067653125805
14966,imputation,imputation,0.0001492830744512514
14966,shrinking,shrinking,8.737394019765705e-05
9914,gamma,gamma,0.07303474802923718
9914,complexity / gamma,complexity / gamma,0.21125852423476046
9914,complexity,complexity,0.15365261107566658
9914,coef0 / gamma,coef0 / gamma,0.020579715892149353
9914,gamma / tol,gamma / tol,0.08997009776624008
9914,coef0,coef0,0.06565057311472242
9914,tol,tol,0.05050525413328687
9914,imputation,imputation,0.0002762696168168016
9914,shrinking,shrinking,0.0006696222532464515
58,gamma,gamma,0.9114533722022609
58,complexity / gamma,complexity / gamma,0.024171752267780566
58,complexity,complexity,0.006265772721938105
58,coef0 / gamma,coef0 / gamma,0.010236607204806014
58,gamma / tol,gamma / tol,0.008774699707614235
58,coef0,coef0,0.005819180399188794
58,tol,tol,0.002200167500100109
58,imputation,imputation,0.0008686203188500745
58,shrinking,shrinking,0.0001794024416899415
3902,gamma,gamma,0.5003676851253871
3902,complexity / gamma,complexity / gamma,0.04759270118144565
3902,complexity,complexity,0.07707655593766552
3902,coef0 / gamma,coef0 / gamma,0.05123768814190366
3902,gamma / tol,gamma / tol,0.04764030501576279
3902,coef0,coef0,0.07389961911406112
3902,tol,tol,0.046046600436672844
3902,imputation,imputation,0.00020994041623053288
3902,shrinking,shrinking,0.0012102426583792676
16,gamma,gamma,0.5960026343005924
16,complexity / gamma,complexity / gamma,0.20900392413430713
16,complexity,complexity,0.11772996364312147
16,coef0 / gamma,coef0 / gamma,0.022287759840667
16,gamma / tol,gamma / tol,0.002721993266215898
16,coef0,coef0,0.011584462970714672
16,tol,tol,0.0018220217196605229
16,imputation,imputation,8.19616032753674e-05
16,shrinking,shrinking,0.0004428122521164667
9971,gamma,gamma,0.2479026360392994
9971,complexity / gamma,complexity / gamma,0.13978534544493393
9971,complexity,complexity,0.05946045897178699
9971,coef0 / gamma,coef0 / gamma,0.06363658932442018
9971,gamma / tol,gamma / tol,0.10724912792967192
9971,coef0,coef0,0.02848996992656623
9971,tol,tol,0.07261165409456918
9971,imputation,imputation,0.0030613053088743613
9971,shrinking,shrinking,0.0009375437702264177
15,gamma,gamma,0.6659311384259543
15,complexity / gamma,complexity / gamma,0.03687016466853832
15,complexity,complexity,0.00929762950260038
15,coef0 / gamma,coef0 / gamma,0.03862780155021861
15,gamma / tol,gamma / tol,0.03842537310822702
15,coef0,coef0,0.031090896483043164
15,tol,tol,0.026795929051450004
15,imputation,imputation,0.002731923071395322
15,shrinking,shrinking,0.0005673840824332269
3543,gamma,gamma,0.9211913743367997
3543,complexity / gamma,complexity / gamma,0.010117594607958469
3543,complexity,complexity,0.0028298207546198504
3543,coef0 / gamma,coef0 / gamma,0.01714274839291019
3543,gamma / tol,gamma / tol,0.012741685958920161
3543,coef0,coef0,0.00797206114599493
3543,tol,tol,0.006799159173039255
3543,imputation,imputation,0.0002168301423811775
3543,shrinking,shrinking,0.00021677417321718933
23,gamma,gamma,0.6226102330141222
23,complexity / gamma,complexity / gamma,0.09164531382563057
23,complexity,complexity,0.04563525877927796
23,coef0 / gamma,coef0 / gamma,0.03393203715553317
23,gamma / tol,gamma / tol,0.043664195638138
23,coef0,coef0,0.020883935678224823
23,tol,tol,0.017604548915961034
23,imputation,imputation,0.001951145567678673
23,shrinking,shrinking,0.00016720479842410228
9968,gamma,gamma,0.9238961594305908
9968,complexity / gamma,complexity / gamma,0.016305798652291537
9968,complexity,complexity,0.008830903393400997
9968,coef0 / gamma,coef0 / gamma,0.015110695516699857
9968,gamma / tol,gamma / tol,0.005838487584060891
9968,coef0,coef0,0.005851766757056647
9968,tol,tol,0.002662977598232109
9968,imputation,imputation,5.821874936444263e-05
9968,shrinking,shrinking,8.762597259845778e-06
3549,gamma,gamma,0.9621120030304215
3549,complexity / gamma,complexity / gamma,0.004492979096932803
3549,complexity,complexity,0.0015485861232256105
3549,coef0 / gamma,coef0 / gamma,0.005746554298352691
3549,gamma / tol,gamma / tol,0.008333930051224977
3549,coef0,coef0,0.0006937324745619416
3549,tol,tol,0.002495170550574003
3549,imputation,imputation,0.00024893524592090646
3549,shrinking,shrinking,0.0002472256815097886
3,gamma,gamma,0.9339198897222609
3,complexity / gamma,complexity / gamma,0.026888810364537608
3,complexity,complexity,0.008213416959864259
3,coef0 / gamma,coef0 / gamma,0.006946739485085729
3,gamma / tol,gamma / tol,0.007328317280701058
3,coef0,coef0,0.00161876121502087
3,tol,tol,0.0005933788807141903
3,imputation,imputation,5.134512742523029e-05
3,shrinking,shrinking,5.561058019193555e-06
9967,gamma,gamma,0.9850582151330207
9967,complexity / gamma,complexity / gamma,0.0029701085659071813
9967,complexity,complexity,0.0007379030759244667
9967,coef0 / gamma,coef0 / gamma,0.0027617991260389108
9967,gamma / tol,gamma / tol,0.0028448016072786125
9967,coef0,coef0,0.00033077751614514825
9967,tol,tol,0.0005928150927649984
9967,imputation,imputation,0.0001487781350052026
9967,shrinking,shrinking,2.0217597241680786e-05
